,R,B
39488,191.67762586805554,180.20334201388889
39489,151.98111979166666,178.03396267361111
39490,213.77973090277777,199.01085069444446
39491,180.94542100694446,197.11534288194446
39492,139.00737847222223,175.58930121527777
39493,131.86121961805554,159.53841145833334
39494,176.3955078125,186.67979600694446
39495,174.9345703125,166.20648871527777
39496,168.44205729166666,160.7275390625
39497,181.69129774305554,170.77322048611111
39498,164.04351128472223,180.14832899305554
39499,159.78851996527777,178.35264756944446
39500,197.13606770833334,179.05707465277777
39501,201.47623697916666,188.32259114583334
39502,174.365234375,190.72048611111111
39503,151.2080078125,170.33289930555554
39504,185.89529079861111,185.55718315972223
39505,175.67664930555554,186.27907986111111
39506,178.1201171875,194.56944444444446
39507,237.71885850694446,232.78211805555554
39508,160.19205729166666,182.47048611111111
39509,120.85470920138889,157.54676649305554
39510,177.41547309027777,163.56239149305554
39511,215.99641927083334,204.34809027777777
39512,235.08333333333334,228.6552734375
39513,165.24305555555554,181.73014322916666
39514,203.64453125,209.91569010416666
39515,174.75271267361111,160.4931640625
39516,176.30414496527777,156.00314670138889
39517,189.587890625,164.87868923611111
39518,159.42719184027777,140.54264322916666
39519,195.16427951388889,189.27354600694446
39520,226.16243489583334,218.91840277777777
39521,149.06792534722223,141.42632378472223
39522,203.56608072916666,185.31336805555554
39523,122.03960503472223,151.70258246527777
39524,212.9794921875,201.49001736111111
39525,166.84895833333334,178.52973090277777
39526,196.24967447916666,196.11046006944446
39527,154.02365451388889,176.13107638888889
39528,212.57291666666666,192.10384114583334
39529,209.70345052083334,183.73079427083334
39530,193.35047743055554,210.16004774305554
39531,136.02322048611111,124.80555555555556
39532,175.71864149305554,163.01139322916666
39533,174.96701388888889,154.78732638888889
39534,175.552734375,189.82758246527777
39535,168.45084635416666,185.09136284722223
39536,166.40375434027777,151.41265190972223
39537,129.33127170138889,171.51790364583334
39538,169.25065104166666,185.943359375
39539,162.10970052083334,152.59917534722223
39540,205.93033854166666,180.11653645833334
39541,194.22927517361111,173.16796875
39542,169.91655815972223,185.17296006944446
39543,179.4521484375,162.10894097222223
39544,166.13780381944446,179.65288628472223
39545,205.69292534722223,182.30989583333334
39546,202.083984375,176.97829861111111
39547,134.67078993055554,166.17361111111111
39548,148.73101128472223,169.78841145833334
39549,197.07975260416666,181.73860677083334
39550,200.25303819444446,183.70648871527777
39551,196.36056857638889,183.09353298611111
39552,153.40288628472223,173.3115234375
39553,190.19303385416666,173.86404079861111
39554,180.87250434027777,158.63389756944446
39555,179.96430121527777,191.32996961805554
39556,141.8193359375,126.93424479166667
39557,131.68272569444446,168.1044921875
39558,185.32606336805554,145.48611111111111
39559,201.59450954861111,202.50238715277777
39560,157.51356336805554,180.71712239583334
39561,161.88617621527777,178.29991319444446
39562,204.7333984375,174.84494357638889
39563,108.83279079861111,106.83658854166667
39564,208.37738715277777,185.90386284722223
39565,198.93565538194446,198.69704861111111
39566,203.734375,179.43131510416666
39567,141.6884765625,168.63563368055554
39568,195.59581163194446,186.69618055555554
39569,220.49262152777777,207.68207465277777
39570,162.78754340277777,182.43967013888889
39571,158.36154513888889,171.45030381944446
39572,231.38302951388889,223.23621961805554
39573,138.68988715277777,164.75770399305554
39574,178.5224609375,189.35015190972223
39575,223.53689236111111,207.64105902777777
39576,202.97829861111111,178.42122395833334
39577,160.12630208333334,177.33615451388889
39578,179.34385850694446,166.84006076388889
39579,137.00607638888889,154.85785590277777
39580,168.08127170138889,186.34635416666666
39581,204.25238715277777,190.57291666666666
39582,158.77224392361111,180.90158420138889
39583,122.99587673611111,153.02387152777777
39584,135.26258680555554,162.4248046875
39585,248.56597222222223,246.16319444444446
39586,222.4697265625,210.38997395833334
39587,168.84288194444446,159.08615451388889
39588,175.81629774305554,157.46148003472223
39589,191.42903645833334,206.27994791666666
39590,155.92925347222223,129.94683159722223
39591,179.54958767361111,182.12163628472223
39592,152.73361545138889,177.27647569444446
39593,151.07302517361111,132.71723090277777
39594,178.06890190972223,188.94509548611111
39595,161.58148871527777,177.86306423611111
39596,158.27365451388889,182.74424913194446
39597,155.81684027777777,173.1259765625
39598,143.67350260416666,178.77408854166666
39599,202.47786458333334,189.38129340277777
39600,206.67860243055554,210.57823350694446
39601,160.27159288194446,181.38747829861111
39602,208.58192274305554,199.36241319444446
39603,207.64756944444446,183.56282552083334
39604,174.13444010416666,190.76334635416666
39605,173.82421875,189.23763020833334
39606,171.58138020833334,183.94162326388889
39607,223.04318576388889,206.92252604166666
39608,161.6953125,179.77680121527777
39609,142.78667534722223,130.96148003472223
39610,208.89680989583334,192.83561197916666
39611,146.92751736111111,131.87456597222223
39612,147.9638671875,143.37163628472223
39613,167.32649739583334,181.56911892361111
39614,119.52528211805556,111.65104166666667
39615,120.94357638888889,112.68077256944444
39616,205.82888454861111,209.1533203125
39617,168.22471788194446,183.37391493055554
39618,158.59168836805554,173.04741753472223
39619,209.34494357638889,199.72504340277777
39620,159.24283854166666,181.52473958333334
39621,175.25390625,190.11675347222223
39622,174.77962239583334,153.56000434027777
39623,166.90614149305554,184.1796875
39624,155.89995659722223,176.23025173611111
39625,221.18912760416666,224.88400607638889
39626,216.34223090277777,199.73513454861111
39627,116.64344618055556,146.79568142361111
39628,206.06336805555554,203.66818576388889
39629,116.99348958333333,114.67545572916667
39630,199.55555555555554,183.68608940972223
39631,194.52842881944446,198.34765625
39632,136.28667534722223,165.35915798611111
39633,169.32964409722223,177.54329427083334
39634,196.59157986111111,186.57584635416666
39635,171.07237413194446,140.13324652777777
39636,204.81401909722223,211.21788194444446
39637,191.31380208333334,155.59125434027777
39638,150.81705729166666,137.48274739583334
39639,134.66069878472223,154.46994357638889
39640,204.185546875,190.31499565972223
39641,189.20052083333334,199.99240451388889
39642,132.97309027777777,171.09440104166666
39643,191.70941840277777,170.17632378472223
39644,158.64225260416666,173.1904296875
39645,218.74750434027777,195.30902777777777
39646,122.18098958333333,160.220703125
39647,160.453125,143.28797743055554
39648,172.75987413194446,183.33289930555554
39649,171.34060329861111,183.44802517361111
39650,162.35145399305554,168.87489149305554
39651,150.46809895833334,176.17708333333334
39652,209.19780815972223,192.45887586805554
39653,164.32703993055554,149.14442274305554
39654,196.58680555555554,203.5263671875
39655,146.1279296875,168.67556423611111
39656,194.11588541666666,178.12890625
39657,164.4150390625,152.99544270833334
39658,195.53700086805554,199.10492621527777
39659,207.93077256944446,198.21766493055554
39660,194.92263454861111,196.60427517361111
39661,202.88140190972223,187.97884114583334
39662,198.46983506944446,207.22721354166666
39663,216.73719618055554,208.00531684027777
39664,158.04437934027777,174.69921875
39665,141.21668836805554,130.56184895833334
39666,181.56163194444446,186.22526041666666
39667,201.15928819444446,210.29796006944446
39668,206.04535590277777,185.49457465277777
39669,189.04947916666666,165.67154947916666
39670,183.17024739583334,185.93739149305554
39671,216.71950954861111,199.212890625
39672,168.36903211805554,180.20724826388889
39673,171.24782986111111,186.21636284722223
39674,161.75737847222223,175.83452690972223
39675,173.98741319444446,189.4306640625
39676,175.65017361111111,184.76280381944446
39677,164.08246527777777,180.27712673611111
39678,178.50596788194446,192.76714409722223
39679,193.45551215277777,178.40386284722223
39680,204.41623263888889,199.91449652777777
39681,229.90234375,222.3896484375
39682,170.9931640625,164.763671875
39683,150.55588107638889,177.6748046875
39684,141.2451171875,169.15125868055554
39685,185.38389756944446,157.68934461805554
39686,223.45952690972223,209.2548828125
39687,126.48361545138889,118.87141927083333
39688,190.73404947916666,168.14659288194446
39689,193.14084201388889,180.0791015625
39690,146.76388888888889,134.47309027777777
39691,191.11393229166666,179.48470052083334
39692,160.22862413194446,179.90386284722223
39693,143.85774739583334,164.94932725694446
39694,153.84407552083334,143.89995659722223
39695,189.57215711805554,168.53559027777777
39696,177.37966579861111,194.37087673611111
39697,205.01605902777777,193.279296875
39698,212.40494791666666,202.4892578125
39699,220.11675347222223,209.68196614583334
39700,151.88498263888889,181.06325954861111
39701,171.99175347222223,158.59950086805554
39702,160.57975260416666,186.6025390625
39703,188.724609375,192.95431857638889
39704,163.70247395833334,178.27398003472223
39705,186.28363715277777,173.90744357638889
39706,186.93576388888889,164.41569010416666
39707,174.17643229166666,180.18999565972223
39708,179.93315972222223,159.14605034722223
39709,193.68467881944446,200.87022569444446
39710,206.36056857638889,205.51888020833334
39711,170.46267361111111,181.8486328125
39712,168.50141059027777,181.41742621527777
39713,170.16579861111111,157.06966145833334
39714,204.552734375,177.87684461805554
39715,229.07541232638889,221.84157986111111
39716,163.03276909722223,136.72276475694446
39717,127.64388020833333,155.42827690972223
39718,173.84049479166666,157.11729600694446
39719,177.40006510416666,185.29503038194446
39720,168.4072265625,182.38693576388889
39721,212.66742621527777,193.68977864583334
39722,157.42024739583334,175.13433159722223
39723,133.75412326388889,165.4189453125
39724,208.12944878472223,198.21256510416666
39725,163.80403645833334,187.70464409722223
39726,167.78656684027777,175.79926215277777
39727,185.2763671875,196.13194444444446
39728,208.86773003472223,187.80501302083334
39729,128.72580295138889,161.12890625
39730,161.80327690972223,156.12662760416666
39731,151.15397135416666,143.16351996527777
39732,168.13411458333334,185.39084201388889
39733,218.8232421875,204.67013888888889
39734,186.67144097222223,176.00802951388889
39735,143.22428385416666,168.71918402777777
39736,170.216796875,158.75206163194446
39737,220.38661024305554,210.74001736111111
39738,145.14127604166666,127.30815972222223
39739,185.20421006944446,151.42122395833334
39740,139.4375,119.43728298611111
39741,125.5107421875,119.80327690972223
39742,202.70030381944446,210.73502604166666
39743,170.12619357638889,180.38075086805554
39744,129.08138020833334,155.64908854166666
39745,149.13519965277777,173.02061631944446
39746,210.83409288194446,197.04644097222223
39747,194.94086371527777,178.49772135416666
39748,137.11371527777777,165.93891059027777
39749,212.27213541666666,198.349609375
39750,230.68663194444446,221.576171875
39751,221.93771701388889,195.98198784722223
39752,170.27756076388889,157.80653211805554
39753,169.9765625,148.98253038194446
39754,80.9013671875,121.07573784722223
39755,175.26584201388889,153.32107204861111
39756,176.97374131944446,190.02354600694446
39757,126.23383246527777,159.86480034722223
39758,154.64029947916666,128.41243489583334
39759,147.52625868055554,161.08051215277777
39760,159.91286892361111,182.06749131944446
39761,170.85818142361111,156.59852430555554
39762,180.83517795138889,192.00368923611111
39763,147.41742621527777,174.03342013888889
39764,162.24446614583334,178.78689236111111
39765,191.10232204861111,176.71940104166666
39766,202.24012586805554,199.33040364583334
39767,172.25499131944446,157.97395833333334
39768,169.71755642361111,187.43760850694446
39769,160.31955295138889,140.64344618055554
39770,186.91124131944446,190.90809461805554
39771,131.81705729166666,159.95128038194446
39772,193.16178385416666,167.69618055555554
39773,207.57042100694446,192.53407118055554
39774,191.66080729166666,168.30360243055554
39775,205.56380208333334,206.87413194444446
39776,203.80425347222223,186.67046440972223
39777,181.8837890625,195.4638671875
39778,134.02864583333334,165.56358506944446
39779,130.0986328125,126.34613715277777
39780,198.08257378472223,205.99587673611111
39781,184.50618489583334,183.177734375
39782,186.63129340277777,164.23893229166666
39783,149.03776041666666,173.47840711805554
39784,153.51649305555554,147.98719618055554
39785,196.34136284722223,207.21430121527777
39786,176.77810329861111,187.52604166666666
39787,167.80555555555554,188.37044270833334
39788,184.23600260416666,175.99077690972223
39789,194.77115885416666,183.44053819444446
39790,168.06163194444446,145.19769965277777
39791,125.77506510416667,159.673828125
39792,158.12999131944446,180.40288628472223
39793,220.59743923611111,207.88151041666666
39794,189.05707465277777,195.83040364583334
39795,156.45703125,144.3359375
39796,158.04047309027777,135.21245659722223
39797,216.416015625,201.64040798611111
39798,155.24620225694446,138.48328993055554
39799,153.55327690972223,178.43294270833334
39800,168.7080078125,193.33148871527777
39801,204.82052951388889,184.72623697916666
39802,173.90266927083334,186.01421440972223
39803,132.55240885416666,165.3828125
39804,168.77061631944446,185.59114583333334
39805,195.47721354166666,183.66482204861111
39806,182.36469184027777,168.16102430555554
39807,229.07877604166666,215.78200954861111
39808,200.49197048611111,174.75987413194446
39809,212.43131510416666,217.32769097222223
39810,172.517578125,154.42437065972223
39811,230.21831597222223,215.32845052083334
39812,168.43988715277777,158.21994357638889
39813,168.30533854166666,157.06195746527777
39814,170.5185546875,138.19889322916666
39815,197.27322048611111,176.33387586805554
39816,166.6884765625,187.07313368055554
39817,166.587890625,183.26812065972223
39818,165.15115017361111,186.73111979166666
39819,165.56564670138889,144.76909722222223
39820,169.34125434027777,146.04242621527777
39821,184.19010416666666,194.51898871527777
39822,132.69379340277777,157.12955729166666
39823,170.59450954861111,183.73491753472223
39824,186.54600694444446,191.88628472222223
39825,191.3603515625,167.54264322916666
39826,150.30110677083334,168.46516927083334
39827,189.23480902777777,164.08550347222223
39828,156.2236328125,176.66666666666666
39829,203.17545572916666,178.29947916666666
39830,160.65538194444446,177.27191840277777
39831,227.7197265625,219.28580729166666
39832,130.10959201388889,160.67947048611111
39833,193.81391059027777,180.90201822916666
39834,174.38020833333334,157.70985243055554
39835,237.53993055555554,229.58723958333334
39836,143.88042534722223,172.67979600694446
39837,176.06467013888889,192.82389322916666
39838,198.96820746527777,183.96571180555554
39839,191.873046875,182.88465711805554
39840,190.40201822916666,166.96560329861111
39841,175.04893663194446,192.63313802083334
39842,219.09385850694446,223.05902777777777
39843,149.26508246527777,176.58289930555554
39844,146.16948784722223,172.7177734375
39845,190.11197916666666,178.63888888888889
39846,145.71082899305554,164.50466579861111
39847,157.02604166666666,173.83561197916666
39848,125.09505208333333,121.03851996527777
39849,171.845703125,159.16547309027777
39850,120.69585503472223,155.86729600694446
39851,212.64268663194446,196.3740234375
39852,241.45355902777777,235.64670138888889
39853,187.69303385416666,197.56130642361111
39854,168.32921006944446,184.78776041666666
39855,160.13650173611111,178.40364583333334
39856,168.15190972222223,181.46202256944446
39857,171.86273871527777,143.28851996527777
39858,170.46864149305554,187.17144097222223
39859,148.13118489583334,132.3427734375
39860,162.93956163194446,150.23817274305554
39861,165.59060329861111,179.09092881944446
39862,204.70225694444446,207.3369140625
39863,169.46256510416666,183.04806857638889
39864,203.72450086805554,187.32649739583334
39865,215.59331597222223,192.39854600694446
39866,155.04383680555554,139.08604600694446
39867,163.05512152777777,181.50835503472223
39868,205.68880208333334,194.89420572916666
39869,186.36555989583334,199.24696180555554
39870,173.87575954861111,192.46592881944446
39871,167.28342013888889,182.57649739583334
39872,162.34288194444446,152.09722222222223
39873,198.03949652777777,170.14225260416666
39874,192.43424479166666,176.5966796875
39875,163.47157118055554,145.35579427083334
39876,177.6015625,155.42437065972223
39877,162.98046875,150.43370225694446
39878,227.30967881944446,216.73795572916666
39879,202.96484375,205.447265625
39880,204.23643663194446,176.3984375
39881,183.66742621527777,192.84516059027777
39882,95.93522135416667,119.283203125
39883,191.60047743055554,193.94694010416666
39884,158.00434027777777,171.28374565972223
39885,148.17144097222223,171.25260416666666
39886,198.22645399305554,188.08311631944446
39887,159.84494357638889,138.85286458333334
39888,209.23589409722223,187.79079861111111
39889,188.19010416666666,171.95551215277777
39890,183.70247395833334,200.97938368055554
39891,180.04383680555554,160.72243923611111
39892,192.47330729166666,174.21072048611111
39893,168.66970486111111,156.76226128472223
39894,180.20258246527777,163.05750868055554
39895,185.09407552083334,167.55056423611111
39896,206.47721354166666,213.58832465277777
39897,204.78038194444446,210.70670572916666
39898,190.56130642361111,207.61241319444446
39899,169.21961805555554,183.12489149305554
39900,227.478515625,216.66189236111111
39901,194.87565104166666,164.82823350694446
39902,229.47601996527777,222.0380859375
39903,182.62651909722223,164.75835503472223
39904,170.77680121527777,185.96473524305554
39905,115.16134982638889,158.37337239583334
39906,161.48198784722223,183.11100260416666
39907,141.61653645833334,124.79730902777777
39908,161.39246961805554,141.93717447916666
39909,202.16124131944446,189.74837239583334
39910,158.16970486111111,134.41786024305554
39911,178.04220920138889,158.4150390625
39912,204.84353298611111,190.77680121527777
39913,209.93543836805554,193.62999131944446
39914,142.35427517361111,173.54958767361111
39915,183.55924479166666,162.13064236111111
39916,164.15223524305554,180.20095486111111
39917,176.04937065972223,158.70431857638889
39918,185.90190972222223,196.79144965277777
39919,150.83680555555554,125.80848524305556
39920,183.00423177083334,186.80262586805554
39921,174.10101996527777,156.35959201388889
39922,185.16232638888889,158.74055989583334
39923,156.79926215277777,182.74197048611111
39924,189.43522135416666,169.91178385416666
39925,164.47819010416666,154.33723958333334
39926,199.08539496527777,178.76931423611111
39927,217.02799479166666,202.7431640625
39928,187.69943576388889,169.77690972222223
39929,146.69281684027777,176.74631076388889
39930,145.56130642361111,176.84006076388889
39931,142.86263020833334,136.16243489583334
39932,158.35557725694446,178.06792534722223
39933,178.34212239583334,169.02680121527777
39934,192.81174045138889,161.48285590277777
39935,236.70247395833334,229.24370659722223
39936,183.91362847222223,191.90223524305554
39937,177.06271701388889,188.34006076388889
39938,171.48752170138889,182.81901041666666
39939,191.458984375,175.81825086805554
39940,199.30436197916666,196.6611328125
39941,182.57899305555554,152.13444010416666
39942,223.04134114583334,215.06684027777777
39943,147.74750434027777,167.28276909722223
39944,186.26161024305554,160.53493923611111
39945,218.85210503472223,209.46755642361111
39946,160.7138671875,180.18793402777777
39947,191.02354600694446,194.98404947916666
39948,141.57400173611111,164.85959201388889
39949,150.83463541666666,172.03689236111111
39950,202.76714409722223,200.27105034722223
39951,203.50151909722223,184.69585503472223
39952,134.30436197916666,117.66069878472223
39953,190.96733940972223,173.4873046875
39954,194.64485677083334,196.80588107638889
39955,137.54470486111111,126.5400390625
39956,175.69249131944446,182.36501736111111
39957,126.37369791666667,166.95713975694446
39958,161.26226128472223,178.90755208333334
39959,139.84364149305554,155.94390190972223
39960,218.41677517361111,203.45974392361111
39961,213.31022135416666,199.50651041666666
39962,224.82845052083334,215.87087673611111
39963,211.92024739583334,197.05544704861111
39964,135.65700954861111,130.3330078125
39965,163.3486328125,143.6005859375
39966,195.21050347222223,172.99077690972223
39967,141.31325954861111,160.205078125
39968,153.7958984375,174.80349392361111
39969,242.083984375,236.03450520833334
39970,224.93196614583334,211.87890625
39971,191.26410590277777,198.82118055555554
39972,162.49565972222223,156.9443359375
39973,200.06955295138889,180.54709201388889
39974,178.05034722222223,151.22786458333334
39975,174.74359809027777,191.03982204861111
39976,229.33637152777777,224.13031684027777
39977,209.30457899305554,198.21245659722223
39978,165.69249131944446,155.30002170138889
39979,177.74435763888889,188.22406684027777
39980,171.33148871527777,157.40559895833334
39981,198.83246527777777,200.7216796875
39982,132.98849826388889,127.59320746527777
39983,196.04416232638889,172.17165798611111
39984,173.03689236111111,186.03960503472223
39985,162.40060763888889,140.95724826388889
39986,219.9326171875,207.30392795138889
39987,182.36089409722223,190.89431423611111
39988,186.99967447916666,192.77973090277777
39989,176.33821614583334,191.17838541666666
39990,199.35026041666666,199.68283420138889
39991,143.79448784722223,177.12424045138889
39992,195.05479600694446,180.69911024305554
39993,174.79383680555554,190.47048611111111
39994,158.94411892361111,174.68956163194446
39995,147.95887586805554,133.10460069444446
39996,194.39236111111111,203.79611545138889
39997,176.00086805555554,186.57758246527777
39998,120.4541015625,150.28819444444446
39999,171.060546875,189.2412109375
40000,199.44411892361111,190.38910590277777
40001,125.83116319444444,122.70203993055556
40002,132.07823350694446,122.21082899305556
40003,205.56184895833334,209.73752170138889
40004,169.46169704861111,191.08148871527777
40005,166.15093315972223,149.02658420138889
40006,182.37239583333334,168.54752604166666
40007,212.12510850694446,193.24858940972223
40008,210.04210069444446,189.30848524305554
40009,162.46820746527777,178.55772569444446
40010,210.4326171875,215.43923611111111
40011,175.40776909722223,144.61219618055554
40012,143.80989583333334,174.04546440972223
40013,172.73394097222223,148.72764756944446
40014,225.79286024305554,215.72699652777777
40015,195.9052734375,174.91493055555554
40016,130.84852430555554,123.9794921875
40017,172.88780381944446,191.47526041666666
40018,203.29470486111111,210.74240451388889
40019,151.61154513888889,181.28851996527777
40020,164.10698784722223,156.70171440972223
40021,174.84038628472223,163.06868489583334
40022,192.87521701388889,182.36382378472223
40023,177.45724826388889,165.49696180555554
40024,189.87196180555554,162.75054253472223
40025,146.86642795138889,175.93185763888889
40026,183.63161892361111,153.55067274305554
40027,185.99728732638889,156.43381076388889
40028,169.48795572916666,176.29264322916666
40029,188.45952690972223,170.25021701388889
40030,205.15570746527777,192.62890625
40031,217.962890625,205.35243055555554
40032,190.69476996527777,201.92198350694446
40033,195.51790364583334,183.22721354166666
40034,137.28190104166666,131.76345486111111
40035,177.98752170138889,164.92209201388889
40036,166.64865451388889,180.67068142361111
40037,168.53667534722223,140.23350694444446
40038,229.39713541666666,220.134765625
40039,134.48578559027777,167.55327690972223
40040,193.13541666666666,187.56315104166666
40041,127.18109809027777,161.83550347222223
40042,178.44498697916666,167.3662109375
40043,223.00770399305554,213.35123697916666
40044,201.23133680555554,210.27029079861111
40045,173.74468315972223,184.14236111111111
40046,190.8974609375,178.25260416666666
40047,168.07790798611111,174.70670572916666
40048,148.23459201388889,166.00802951388889
40049,140.62890625,160.82020399305554
40050,136.43825954861111,164.77745225694446
40051,172.08713107638889,181.15885416666666
40052,157.50141059027777,182.36968315972223
40053,175.50748697916666,164.49197048611111
40054,223.296875,212.7890625
40055,152.89192708333334,146.5849609375
40056,166.66927083333334,183.90093315972223
40057,186.59450954861111,177.24782986111111
40058,143.39822048611111,178.54991319444446
40059,150.26421440972223,171.32313368055554
40060,185.11263020833334,199.77907986111111
40061,195.21006944444446,197.52799479166666
40062,153.30837673611111,173.81467013888889
40063,204.54351128472223,189.54014756944446
40064,159.51432291666666,176.04036458333334
40065,203.99674479166666,210.87825520833334
40066,155.90993923611111,179.45106336805554
40067,133.71039496527777,135.22797309027777
40068,208.00759548611111,192.6865234375
40069,158.0048828125,176.56499565972223
40070,200.21527777777777,179.74750434027777
40071,139.9638671875,174.33138020833334
40072,183.70930989583334,200.78309461805554
40073,119.55262586805556,159.49576822916666
40074,137.50390625,163.90983072916666
40075,203.78450520833334,198.88661024305554
40076,195.76291232638889,174.34646267361111
40077,131.9697265625,123.53689236111111
40078,228.29904513888889,219.59299045138889
40079,196.85145399305554,169.94476996527777
40080,209.115234375,194.18109809027777
40081,201.59027777777777,208.80230034722223
40082,187.7236328125,163.01963975694446
40083,155.79654947916666,145.08322482638889
40084,226.37879774305554,222.00390625
40085,206.97211371527777,192.98817274305554
40086,210.35904947916666,190.63682725694446
40087,186.18815104166666,171.86534288194446
40088,120.62076822916667,124.94737413194444
40089,143.22037760416666,165.32486979166666
40090,157.05946180555554,142.88661024305554
40091,175.0263671875,190.26540798611111
40092,120.06043836805556,108.04459635416667
40093,131.43565538194446,158.61349826388889
40094,210.7216796875,195.96907552083334
40095,197.72840711805554,174.30924479166666
40096,151.72764756944446,129.46744791666666
40097,164.59114583333334,181.03862847222223
40098,213.54470486111111,198.38302951388889
40099,187.31966145833334,190.88433159722223
40100,157.13009982638889,133.18229166666666
40101,143.97840711805554,132.92654079861111
40102,169.57877604166666,157.51584201388889
40103,145.51356336805554,176.46885850694446
40104,176.66395399305554,165.99457465277777
40105,132.4853515625,158.99294704861111
40106,183.2841796875,154.86056857638889
40107,186.28168402777777,192.27712673611111
40108,198.52159288194446,203.1396484375
40109,187.92491319444446,183.15223524305554
40110,175.53862847222223,196.46723090277777
40111,137.32367621527777,159.03200954861111
40112,181.03993055555554,166.34157986111111
40113,164.54448784722223,183.068359375
40114,205.40342881944446,190.58072916666666
40115,164.26453993055554,156.08051215277777
40116,184.57508680555554,191.43294270833334
40117,184.87131076388889,183.61306423611111
40118,209.39963107638889,198.38020833333334
40119,142.18305121527777,170.79437934027777
40120,192.54177517361111,206.69162326388889
40121,205.03993055555554,175.26822916666666
40122,209.39127604166666,195.6123046875
40123,200.05045572916666,172.6201171875
40124,193.39246961805554,205.67176649305554
40125,186.73111979166666,173.18663194444446
40126,139.13595920138889,131.04839409722223
40127,177.41634114583334,193.91948784722223
40128,202.55436197916666,201.39420572916666
40129,208.36154513888889,190.60785590277777
40130,189.46462673611111,179.92730034722223
40131,192.30251736111111,204.96299913194446
40132,165.03233506944446,139.27821180555554
40133,161.09049479166666,150.74956597222223
40134,191.06575520833334,177.14019097222223
40135,171.31293402777777,185.03862847222223
40136,192.83951822916666,178.58062065972223
40137,222.451171875,204.35622829861111
40138,205.595703125,211.81336805555554
40139,157.13791232638889,177.32215711805554
40140,126.32280815972223,159.83962673611111
40141,233.02886284722223,221.56000434027777
40142,182.45703125,173.42154947916666
40143,197.15603298611111,199.55013020833334
40144,184.05013020833334,175.23708767361111
40145,222.11252170138889,213.20366753472223
40146,168.21929253472223,152.650390625
40147,198.91829427083334,163.48025173611111
40148,163.49685329861111,147.89963107638889
40149,147.08072916666666,165.458984375
40150,136.98838975694446,167.88552517361111
40151,147.92404513888889,171.37868923611111
40152,157.55197482638889,174.6015625
40153,188.86295572916666,161.673828125
40154,198.83018663194446,171.80143229166666
40155,171.46560329861111,161.06879340277777
40156,166.05523003472223,181.34602864583334
40157,198.14507378472223,169.09895833333334
40158,203.91829427083334,188.87228732638889
40159,133.13747829861111,162.30034722222223
40160,200.83289930555554,189.38910590277777
40161,183.73524305555554,192.55479600694446
40162,213.39301215277777,206.26844618055554
40163,195.99631076388889,201.04437934027777
40164,122.82899305555556,118.39431423611111
40165,153.61436631944446,176.06076388888889
40166,189.73285590277777,167.45551215277777
40167,198.0703125,207.08138020833334
40168,199.19205729166666,200.22200520833334
40169,196.90277777777777,200.58051215277777
40170,193.05696614583334,206.10904947916666
40171,151.98665364583334,171.80262586805554
40172,181.24457465277777,194.19455295138889
40173,173.71050347222223,161.2490234375
40174,156.99403211805554,128.3017578125
40175,132.646484375,155.7294921875
40176,189.83680555555554,171.50520833333334
40177,170.74142795138889,156.90212673611111
40178,217.94965277777777,209.73719618055554
40179,194.00509982638889,171.61284722222223
40180,191.71245659722223,201.07486979166666
40181,176.26508246527777,163.38216145833334
40182,155.28038194444446,131.52864583333334
40183,189.36805555555554,202.16525607638889
40184,200.50889756944446,204.69303385416666
40185,194.8603515625,179.61979166666666
40186,130.83658854166666,126.22341579861111
40187,162.36382378472223,181.14246961805554
40188,159.833984375,175.70681423611111
40189,152.40071614583334,130.74728732638889
40190,141.78884548611111,133.21875
40191,188.79535590277777,194.02159288194446
40192,199.74544270833334,176.24880642361111
40193,151.81076388888889,138.56434461805554
40194,168.02897135416666,186.10590277777777
40195,197.99240451388889,161.07703993055554
40196,218.19802517361111,208.62358940972223
40197,242.92513020833334,237.80674913194446
40198,201.13020833333334,172.68565538194446
40199,213.296875,196.21484375
40200,141.87955729166666,163.74717881944446
40201,200.97493489583334,179.99533420138889
40202,196.58745659722223,173.47471788194446
40203,218.6298828125,202.70833333333334
40204,159.95757378472223,141.84646267361111
40205,161.43131510416666,181.60286458333334
40206,158.94780815972223,177.89724392361111
40207,194.81141493055554,184.88953993055554
40208,153.02777777777777,137.22113715277777
40209,203.86393229166666,186.92643229166666
40210,180.84375,166.14854600694446
40211,185.669921875,188.87717013888889
40212,169.93912760416666,144.70822482638889
40213,232.18977864583334,224.55186631944446
40214,181.53005642361111,193.82855902777777
40215,181.41775173611111,159.62879774305554
40216,211.14051649305554,198.87521701388889
40217,171.40006510416666,180.7080078125
40218,184.9326171875,160.05848524305554
40219,148.68391927083334,169.61154513888889
40220,162.02289496527777,175.21234809027777
40221,126.97439236111111,154.78179253472223
40222,177.88031684027777,155.68576388888889
40223,136.63715277777777,117.28385416666667
40224,172.73524305555554,185.26475694444446
40225,200.59309895833334,173.23828125
40226,192.71451822916666,193.44140625
40227,158.06260850694446,177.12413194444446
40228,212.13422309027777,190.21126302083334
40229,143.54427083333334,176.05729166666666
40230,199.73795572916666,180.59982638888889
40231,150.64398871527777,167.56391059027777
40232,163.11208767361111,184.15766059027777
40233,157.40266927083334,175.81608072916666
40234,177.14366319444446,150.50455729166666
40235,122.72037760416667,168.95345052083334
40236,179.90494791666666,166.70930989583334
40237,207.18337673611111,183.91840277777777
